NNSE,NmKGE,NnpKGE,mean_NmKGE,split_NNSE,split_NmKGE,split_NnpKGE,split_mean_NmKGE
203.56819101704426,188.13934492006524,191.32818226974092,60.42804020915513,221.37065887300915,181.44710736222652,171.39839344150147,171.06834048743093
185.3427267398651,168.4095315176722,169.93364983686936,59.78256579499907,204.74519751945604,161.244683408769,153.4391882163383,152.46902528348897
314.1035791926166,303.1465635783939,340.7638192986831,59.14751502351934,311.63846324242496,313.1945136490252,413.56397619419107,306.749024430982
695.2801959325985,710.6297538355245,797.0047126193476,127.45610198304699,625.2248584439441,751.9418420085497,1020.5336076694665,761.3310701542842
663.9355166828582,686.9202966481275,672.34474687432,126.03226247234515,591.7909865656253,691.0332510268006,659.5746919799045,705.3463783262447
546.2139201210633,564.2969799759954,570.0965519317963,108.48801744757334,499.1508637073578,553.4965926368002,488.63133677628986,563.3348490134199
572.931877430849,589.2483100843359,664.4539010613973,122.76092087304454,532.6713631071675,597.4877921661879,656.7425548952275,596.4283998299152
525.7271918744678,537.6674180570465,604.9073532850397,122.87547297587471,500.0580608526565,547.4568052427921,552.9474360673396,533.8067414181346
444.6667089075299,449.5017896688641,517.894943375992,106.84021832160394,438.58230255991253,459.1022161693139,443.384320817611,433.48181669744906
394.9829791931492,393.5378833104008,473.3182422845588,91.10815322817383,402.59357516368004,408.59948945604276,417.2497972044782,372.4026836689118
622.3701331627313,632.1442439203664,774.4388686753415,281.3654552727558,595.8346524789861,679.6316586695776,885.1110283009023,641.0979375859162
597.3816341722065,609.2004877462307,673.6602950421811,271.29406120532093,571.3936724665652,636.8029482170447,647.5095556495884,595.555104996832
528.2367276773941,535.9815470148634,601.7395371460561,216.7863186712915,516.1928354276349,554.4064555503801,544.7091506159157,508.9992436072341
462.26659349340275,463.8311004631094,538.3834208461745,166.14278602068197,465.6191970188874,481.6202834856569,479.74101973627967,430.51047061644675
397.5935832370073,392.5213414734414,466.3838148394321,129.64698036455877,414.97836627537305,410.67915004685364,408.36938576688846,354.4225512952627
347.2088243876276,336.3899855023572,406.6767262249781,105.9509089889241,374.4935463297673,355.30479133261724,359.219761051777,295.8008087761983
310.2266258635835,295.0088017054867,356.89213060048735,91.34153350481712,343.1832476883114,313.4795910442551,321.0605643178059,253.34625583126848
282.92828056424906,264.5820092334347,315.10950712110053,82.53830148870559,318.28959387696676,281.0193791455803,289.09844959678867,222.92638291248488
261.98815626197955,241.51565681374714,279.8049183252045,77.23320757615667,297.57328653904534,254.67094544833506,261.2092502640244,200.8671355655239
245.07874128491193,223.20326670377378,249.7672263103663,73.9589171460728,279.5756369311468,232.35916102661764,236.3781567660359,184.474677094557
230.72875130587573,207.94963223111824,224.0320797596108,71.83460937639543,263.4237220258833,212.85156912592666,214.0587350659345,171.89737619491066
218.70149410535578,195.37845840711714,202.7408592452555,70.35069772178848,249.16578422500652,196.18557611605164,195.21734060741946,162.61284213828532
259.456783147401,237.47583442635138,256.91889131112913,69.21983059859966,280.1334812260989,241.56222357523512,282.1317831206375,212.51779332573142
264.9393311972271,244.39390494020597,248.63206932955248,68.28298340108995,280.26861780092673,243.27069388925142,253.46348358939238,220.61147458943276
248.18710780283038,228.01811801077227,224.93896258647203,67.45339006766156,262.82863695111683,221.21754475121796,214.08677606447046,205.28105778505503
225.53617841872847,204.91815259448353,200.05853467531693,66.68422513305951,241.5113022536266,194.6123474082914,182.81584087216407,184.51013918533843
205.3616974870521,184.0135080433954,178.83674137967205,65.95042970617406,222.6635943012022,171.9513273906506,161.0681322724772,166.6410286172519
188.95468280399177,166.95132951168137,160.61845978244514,65.23867573094171,206.87306581815932,153.75920981555117,144.06599219099988,152.6105059217272
175.67642614632476,153.2270369693743,144.87039443489562,64.54190100762376,193.4711706403131,138.96197941707874,129.76879596884552,141.70170817618379
215.55308460395193,193.6905757986425,205.69579887571894,63.85636578005887,225.72920677570556,185.98566680910068,223.3095386421392,187.81160333717364
207.96364350153218,187.1584214529333,181.93848545239715,63.18008141983378,216.07383294799254,174.8427089124512,171.14955158906818,180.1655459958534
189.52135981319,169.01209263902786,161.22883146285955,62.51197767394137,198.48334653465773,153.51389646594694,141.7362652734161,162.69590203018168
210.03336657217113,189.63177039148303,200.9425289255387,61.851463995732445,215.36215599693247,179.00012081983107,204.0910109300763,186.92716176175747
196.6496598629654,176.80046370440783,176.53431737672705,61.198199643740935,202.17598956002,163.26770547138614,158.52157579736513,173.48050432715638
192.15776388906167,172.3277320943624,178.3504470671413,60.5519737151144,197.62221318847543,159.49565131319935,164.43134519261272,170.2537610965798
210.98569084915482,191.15583076813178,211.49159716507307,59.91264277700088,213.3863098994813,182.7830606804976,211.55483158054744,190.63508986052875
204.27411917865126,185.01911487206038,198.0498503895093,59.28009854526773,206.47798086664838,175.16409057200767,182.04428919262133,183.41263493239217
224.11309432827966,205.01425385857183,235.31863245801338,58.654251180076685,223.47204131719857,199.6483306788498,234.72379105225173,204.24463720670923
239.97157988466242,221.51149579182723,257.1249094512378,58.035020672155454,236.70879558249226,218.48628872740966,253.70129619574791,219.71439508451354
377.09040583309144,362.1685623767931,460.607833450316,57.42233240893613,353.7517519143816,377.857392445231,527.3484125059518,366.56045319967063
388.05326790035707,376.8032051391385,443.25142775581816,56.81611489483821,361.2042331400913,384.99325342684926,433.4224504837559,371.0877411367189
369.33657778058415,359.206755047445,430.89952961410233,56.216298579331664,347.3299662331162,364.381065635114,397.1053711084784,348.1663331784234
355.57658085699745,345.12833186631366,430.56422101339746,55.62281525360857,339.51102330011946,352.90359127768164,395.5866063897063,331.84619525293857
367.31147113817855,356.53937930855375,461.05790673682236,55.0355977386359,353.47157221088423,370.92027377332465,440.0399848954511,341.608538700059
325.4925605109181,313.91156680695667,397.5221095848314,54.454579722317106,319.9004193733609,324.85360579607516,343.8869902611139,294.5598022728479
282.14734532849184,268.7018653702214,347.3949558054563,53.879695672872415,285.45163588210147,278.730367808704,292.77032791059236,248.43085687052618
335.5581786051896,321.39063019614196,440.93471984752904,53.31088079115007,333.8965301914812,344.0691999382958,447.0155834170691,302.93692363081215
466.8026166261948,457.3915550184774,614.3203847346589,52.74807098281938,445.20147215878353,493.3511062035398,667.8626873256726,439.1330453947456
452.8685058172306,446.2326257517947,555.2764065789046,52.19120284072519,431.24970718135893,470.0218506978751,522.7724450812494,415.956947268971
390.20151179268333,382.46808119188086,477.73109321854366,51.640213632449225,379.8212070010432,398.1726821945533,411.21679938211474,347.84678721420477
330.8106170271401,319.9822672868006,413.78419600444164,51.09504129055504,332.8884357332258,334.373665863484,346.97527292063387,286.3705176334549
285.45346385410244,271.2778783414465,360.7965662452353,50.555624404232375,297.04057572497845,286.5092583153736,303.8872217124587,239.8780735831977
252.7824675321487,235.8178605313172,316.61654505271866,50.02190221168802,270.2679103945115,251.2881961374729,271.0451776627881,206.37370524963
229.13844206297404,210.13457865884521,279.5391566646469,49.49381459295085,249.58996749806136,224.47971888830546,243.82909583344193,182.35562540494843
257.9190231506105,237.7214649551861,323.7915438817639,48.97130206292217,273.55631273021163,256.63032939042375,324.40046497272493,210.10785420532414
245.69739115626504,225.62949316625875,284.95609086196384,48.454305764585285,260.07784201863467,238.76761116622663,263.42472927607196,196.62889264008425
229.38805388790226,209.10440414848736,259.17036716390396,47.94276746233016,243.9742848318662,218.0281164734011,235.8282407074902,181.36583515931005
210.36560439465606,189.7208405425804,230.22097855933063,47.43662953537063,225.7836272487866,195.0428608864889,205.75664705366026,164.59739343701284
193.60369918705732,172.52831808095317,205.56453844004028,46.93583497124219,209.5791300452504,175.0471046549346,183.18263926166117,150.5769549801902
179.6968024221528,158.26205235742444,184.4315240127529,46.44032735937411,195.6712309215323,158.31568626379254,164.64849578685886,139.4900367044928
168.1006418473936,146.4419444454172,166.19268650421293,45.950050884732235,183.56959433069298,144.13498293698646,148.64196876628765,130.69333388946612
174.71785829137454,152.40125802642476,179.71310961716773,45.46495032153041,187.6323647912535,150.7571021006484,174.2872875727463,137.85216320486808
177.62768222917668,155.2537085888546,180.75276736494624,44.98497102700889,188.04869119048504,152.57729359585812,173.03139813374295,141.04154922811054
167.2597632162609,145.49978874737852,161.61362694216777,44.51005893527892,176.80982791840628,139.69216378094396,144.67330098915397,133.07813472082307
156.9726477395993,135.5598887880671,148.96386930407922,44.040160551232454,166.22431273546584,127.86185629850986,131.25268385987036,125.6735654723679
147.34715104802348,126.17982820821433,136.83587245078698,43.57522294451623,156.3796639752385,117.10914943062164,119.09273886309906,118.89399827246923
137.5222186049433,116.653021170128,123.52204342297783,43.11519374356954,146.33152178533348,106.21809663373578,105.47343796420655,111.99376916065957
128.71800637781217,108.12909708475581,111.91435800901411,42.660021129724996,137.17923287190177,96.53897948924144,94.56944718440307,105.94680877999461
121.00458537467777,100.69712420160435,101.7344027806804,42.20965383137146,128.96540833098874,88.09842069931268,85.27970747911206,100.76047691877943
128.763845719767,107.36948360773665,122.06862476407137,41.764041118178824,135.060454024853,97.15678900079799,115.94399953936409,106.491771549573
158.17870941399352,134.63278625315786,177.6828203160286,41.323132795383515,160.63506702840502,130.32448181189082,184.66747094010103,128.2175035553603
152.11834857604893,130.04647586969568,156.11041322813276,40.88687919813453,153.36909079236736,123.02574369640756,137.95859266483973,123.12317851664712
138.33102000895929,117.7901963868827,137.8493049578833,40.455231185899024,140.24161714167647,108.65861894379914,112.92768652701666,113.35560930374916
125.16765542858128,105.65339547468805,122.4171299661484,40.02814013692707,128.17309709623504,95.58203145866128,97.3723978979637,104.33743412277
114.37619368634913,95.50937997879285,109.2855148330573,39.60555794277474,118.215482750117,85.01803076778464,86.19928812506785,96.95444253199666
112.63886836261545,93.23308113725274,113.34116199195456,39.18743700288513,116.57763294256708,84.20798636898715,97.188871303617,94.81326334712415
106.93256587445745,87.90576330914642,103.10355713025164,38.7737302192265,110.70858058267966,78.5268512153958,84.77893814873526,90.52155348578081
214.47986836073588,189.3022389771589,311.2579366191968,38.36439099098703,205.42902368057392,199.1277152043083,357.8820105069135,178.39963264956694
245.7977746705,220.57738966530283,335.5821080543065,37.95937320932566,231.26171402967753,230.6201816104069,330.0711498785671,195.3327943619602
328.1287375890254,303.4717821568326,487.07770838836205,37.55863125217823,303.24149207909625,323.2450657606518,500.14360915908856,263.7570033309722
305.97849915034783,285.65137074258723,426.220114617666,37.16211997911858,283.26465402090577,298.59766992126885,367.5278634364506,243.00319974883968
260.30387579449655,242.65232249673892,366.27524817045975,36.76979472627375,245.78041789155202,252.2798608105712,288.96862232208304,206.13687086792075
290.2835476598943,271.6721251148996,452.11185101708594,36.38161130129306,276.72430247398415,291.3933954058581,420.3261463416076,229.51450183485207
308.7993602834229,290.6225414637015,477.3255332900828,35.9975259783701,295.3990322525461,314.11028954375814,438.35779843910154,239.96762494579522
342.64711512064457,325.7932846556993,534.8890591630743,35.61749549331737,326.87519443634784,353.4869846435767,503.05784173124187,265.119228944278
318.7699763334138,303.49186764500405,478.82088887097336,35.24147703869297,306.9897143585411,327.6549560142014,411.1688999452546,242.7493182325835
289.6938284592915,274.54419459825067,437.91567052684417,34.869428258978594,283.88675291969275,297.79817039374655,368.33262933517733,217.95832219609542
260.95072102378913,245.18214389546296,393.9636943258619,34.501307245808604,260.85147894222956,268.0522100576829,327.9477947077945,194.32141568017371
236.96575253310823,220.280961870482,354.6524645866017,34.137072533249295,241.2195425359279,242.53265861629393,296.2675016137207,174.87599151179634
216.6679367802341,199.09502296657118,317.6549711387653,33.77668309312816,223.8634268190478,219.87131954894784,266.69035120798446,158.67864796540073
198.0959231036716,179.8209537469504,281.09240468575126,33.42009833041234,207.1595412655863,198.1627113767871,236.18260414062092,144.40830874721783
182.7506523230527,163.91168412542183,250.1062995720301,33.06727807863593,192.7303928524669,179.41747191583346,211.76227727993395,133.03622638338595
170.18598743031808,150.9422829073367,223.67373121185426,32.718182595375545,180.3307649720881,163.36481601637217,190.9590338022413,124.07668456485943
159.64295881939927,140.15213236637214,200.9680549181977,32.37277255777364,169.43857980743095,149.39330150756302,172.6520236536854,116.88074732983682
151.33762916012068,131.6614763710238,183.33153239899247,32.03100905810911,160.43342989234364,137.91619462881317,158.81719534281387,111.30592997397221
143.2375564056795,123.57692334715075,165.92750369288692,31.692853599414654,151.49402534568813,126.84964339095332,143.19199274504197,106.24745918749566
136.85789809778035,117.15621207711601,153.78365853445587,31.358268091140346,144.21064003586568,117.9210412090291,133.3245884491614,102.13885073824191
129.90320363221306,110.38894232296481,139.8971866184466,31.027214844863085,136.3656662757662,108.68391282292588,119.70790374341688,98.10859183022724
123.12962948715523,103.8656416580509,127.62098366266285,30.699656570041274,128.77445463156732,99.9657118759613,108.01634960554162,94.33089807813779
125.50318974383572,104.81535992984006,142.1884554247896,30.375556369814312,130.47899746412978,101.11846100730824,128.91139314017366,92.81755122978336
121.79424333754666,101.27793384013371,132.54183819139175,30.054877736846503,125.83508278463724,96.35959339440879,113.78137267310342,90.33197293438126
116.93303600094666,96.80891427226268,125.31940073384683,29.73758454921474,120.30978681793108,90.80609177400412,105.11377839725915,87.7757058321575
110.40682239696848,91.06839288846903,113.62482455228898,29.423641066339695,113.21965713322061,83.77225317245038,91.94161331213775,84.87222754637551
103.97312827809974,85.35704469487408,103.34521373774206,29.11301192495989,106.34462207704391,76.9055597972952,81.95240907272333,81.95702540083278
98.06219595064914,80.04048878475584,94.2653394225007,28.805662135148324,100.03871093513362,70.58885806067235,73.7014466620041,79.11987301539654
92.68841114286373,75.16407700070248,86.19970228807512,28.501557076371142,94.27727478575144,64.84639324905721,66.55334967127905,76.3806736763366
87.76703672655276,70.68228976409546,78.99741123292573,28.200662493587878,88.96875427673956,59.620665675090834,60.21096238436112,73.74030621877874
83.21182613073417,66.53687765365228,72.53516007502473,27.902944493392923,84.03335071094766,54.84856655120508,54.519250704656486,71.19505849191376
78.9571758892891,62.67878057328285,66.71165785930486,27.60836954019766,79.4141046661197,50.47739003504486,49.384571155492985,68.74054508007653
75.53352127380896,59.56989685302393,65.73415378256588,27.316904452453006,75.93030830193909,47.48049398151741,49.53698336795038,66.70793502789383
96.95589391091572,69.8884817113699,166.94763176721298,27.028516398911698,100.25925413356222,67.3890280993343,165.05302255231896,72.06327540352953
97.67430676599498,71.31128659276342,146.5224932233711,26.74317289493018,99.43149846237762,70.19714995822305,120.1743834238788,71.82797737785403
92.47607259748051,69.27194432094747,129.17240138785755,26.46084179880941,92.80975792243513,67.40544271832862,96.79920473465198,70.01534722293115
86.32455832259211,66.01983004973387,114.53739836521409,26.18149130817438,85.85272127831672,62.989261037749884,82.75248385393765,67.80025708128673
80.6350725664503,62.45776943178162,102.10786138083475,25.90508995639182,79.74449325009012,58.29817435399016,72.94970734849397,65.52515815287359
76.88634566970002,60.002584580314235,100.7175693746972,25.631606609025738,76.03738105324904,55.94484697722457,75.24971863267082,64.02579351177259
74.79439933893936,58.63497562840967,103.89417406932053,25.36101046033036,74.06524431662056,55.49136670268319,80.51003473968416,63.13116662065018
71.7074127649741,56.23184898990354,93.06937598102131,25.093271029780112,70.68976214913427,52.49906009635684,69.28907120673124,61.34371943803855
68.35114184075593,53.456615343026826,83.72241144808616,24.828358158636224,67.01691403304747,48.834874941750215,61.277020009662806,59.346863694487524
65.00570967132269,50.60713827913227,75.62265455584746,24.56624200654958,63.40300171175925,45.14034842077698,54.90591943621441,57.33923725608869
61.77295623798183,47.81409942292643,68.55686221736165,24.30689304819946,59.95147761805727,41.62553011921483,49.49740629984933,55.37735461878645
58.68498411139346,45.13198399935699,62.35355729088413,24.050282069967725,56.68377761499152,38.34941032998869,44.746122999797116,53.47610637139493
55.74755795847888,42.58075350992881,56.87442136365247,23.79638016664813,53.59662739563967,35.31887182366121,40.502213040980486,51.63823380573629
52.95708843637354,40.1648976157963,52.007448599906425,23.5451587381904,50.680491227224145,32.52352895793733,36.681894645856644,49.86297157523298
50.30707191631586,37.88212274037351,47.661547248735744,23.296589486478645,47.92507955867481,29.947930820904745,33.23057588203841,48.148580389737326
47.79067363048633,35.72750499451396,43.76426014203932,23.050644412143804,45.32104044170226,27.576238740008773,30.10936103690364,46.49325425596034
48.39676061559179,36.02718243065589,63.3729334516442,22.807295811409727,46.302300865834184,30.646695864823396,48.451466796347106,46.81912586826134
47.94445493917472,35.59058793737148,62.53037492953974,22.56651627297258,45.81694117402236,31.277334351284683,46.146392781242966,46.214830763361256
46.39068586942939,34.314021261245145,56.6090235353743,22.32827867491317,44.061297096964374,29.881293059514658,40.36018193840311,44.920734357314394
44.85174874392372,33.02401451723225,54.5717758132433,22.092556181641875,42.41367043562564,28.63348244705595,38.69246561157709,43.7374475172718
44.11824375498386,32.32040448033015,58.48821738542389,21.859322240875812,41.725498399359594,28.828539815533777,42.05675398050743,43.11672521201173
43.08998660026344,31.410947147159796,57.07610870582276,21.628550580647957,40.650207867381184,28.35135986277267,40.70996613925269,42.2479180935781
41.44040030742448,30.05482216501863,51.86774763494409,21.40021520634779,38.872520285308184,26.744352567660044,36.497428317660614,40.9752952823356
41.71615645291295,30.01204609572326,63.36130212029419,21.17429039779323,39.348978365336905,28.6164448339842,45.221483910258506,41.072614763401994
46.38727761253549,33.08587942847311,104.59217582073957,20.950750706333437,44.747275252768624,37.93466136423654,79.03371941470212,44.030885512150505
47.513338773503975,33.80452106232051,97.84216973007082,20.729570951982243,45.66973705866039,39.999586036940194,71.62479690147842,44.17593004690975
47.50391127960035,33.695641607523925,94.50987235389567,20.510726220581805,45.42332190182935,40.201074479894764,68.6078241633316,43.75886793411365
46.45589295825036,32.8275805314346,87.57941566390868,20.294191860996236,44.122269962297445,38.76365619070408,63.41148832936267,42.796155629370546
