NmKGE_cmd,Log(CMD),Wet Threshold,Dry Threshold
468.8422842,2.671026773,2.535581621,2.847262721
460.6155946,2.663338637,2.535581621,2.847262721
458.0829966,2.660944172,2.535581621,2.847262721
461.9855892,2.664628429,2.535581621,2.847262721
464.0873324,2.666599714,2.535581621,2.847262721
464.5729615,2.66705393,2.535581621,2.847262721
467.9952204,2.670241418,2.535581621,2.847262721
471.0572421,2.673073685,2.535581621,2.847262721
474.1885882,2.675951098,2.535581621,2.847262721
463.9280754,2.666450655,2.535581621,2.847262721
459.7247426,2.662497878,2.535581621,2.847262721
462.2685355,2.664894334,2.535581621,2.847262721
461.4184441,2.66409495,2.535581621,2.847262721
456.9938073,2.659910315,2.535581621,2.847262721
459.1001744,2.661907458,2.535581621,2.847262721
455.8009321,2.658775209,2.535581621,2.847262721
456.7886009,2.659715258,2.535581621,2.847262721
458.354423,2.661201427,2.535581621,2.847262721
459.4342709,2.662223388,2.535581621,2.847262721
457.0758888,2.659988312,2.535581621,2.847262721
459.6477911,2.662425177,2.535581621,2.847262721
462.6882086,2.665288432,2.535581621,2.847262721
465.6545431,2.668063844,2.535581621,2.847262721
469.1352264,2.671298044,2.535581621,2.847262721
472.2630427,2.674183961,2.535581621,2.847262721
474.6851247,2.676405622,2.535581621,2.847262721
477.3732584,2.678858087,2.535581621,2.847262721
479.3342902,2.680638498,2.535581621,2.847262721
481.8638958,2.682924388,2.535581621,2.847262721
484.9500538,2.685697012,2.535581621,2.847262721
488.6129784,2.688964998,2.535581621,2.847262721
491.7511851,2.691745415,2.535581621,2.847262721
494.9640394,2.694573647,2.535581621,2.847262721
496.9830791,2.696341602,2.535581621,2.847262721
497.6477402,2.696922036,2.535581621,2.847262721
500.9791283,2.699819633,2.535581621,2.847262721
504.1215732,2.702535283,2.535581621,2.847262721
506.3193023,2.704424484,2.535581621,2.847262721
509.2938587,2.706968439,2.535581621,2.847262721
510.4827515,2.707981072,2.535581621,2.847262721
511.5881385,2.708920466,2.535581621,2.847262721
511.8209339,2.709118045,2.535581621,2.847262721
484.3756783,2.685182328,2.535581621,2.847262721
487.0696574,2.687591075,2.535581621,2.847262721
489.2978744,2.689573329,2.535581621,2.847262721
491.6057975,2.691616996,2.535581621,2.847262721
493.4949559,2.693282718,2.535581621,2.847262721
496.1806286,2.695639805,2.535581621,2.847262721
498.4822627,2.69764971,2.535581621,2.847262721
499.5396494,2.698569965,2.535581621,2.847262721
476.7504381,2.678291101,2.535581621,2.847262721
469.4581132,2.671596849,2.535581621,2.847262721
471.5937812,2.67356807,2.535581621,2.847262721
473.571669,2.675385713,2.535581621,2.847262721
475.0480781,2.676737565,2.535581621,2.847262721
476.3961948,2.677968284,2.535581621,2.847262721
476.8971413,2.678424719,2.535581621,2.847262721
474.0822619,2.675853706,2.535581621,2.847262721
473.5138698,2.675332705,2.535581621,2.847262721
474.4419821,2.676183112,2.535581621,2.847262721
476.5213141,2.678082331,2.535581621,2.847262721
478.3031182,2.679703212,2.535581621,2.847262721
480.6996341,2.681873792,2.535581621,2.847262721
480.8756741,2.682032808,2.535581621,2.847262721
482.8880551,2.683846463,2.535581621,2.847262721
484.5568253,2.685344715,2.535581621,2.847262721
486.4947087,2.687078121,2.535581621,2.847262721
488.7289413,2.689068058,2.535581621,2.847262721
490.7947383,2.690899898,2.535581621,2.847262721
492.5798549,2.692476646,2.535581621,2.847262721
494.9447891,2.694556756,2.535581621,2.847262721
497.5454238,2.696832736,2.535581621,2.847262721
498.7223746,2.697858853,2.535581621,2.847262721
495.1353107,2.694723899,2.535581621,2.847262721
496.368969,2.695804623,2.535581621,2.847262721
497.7387813,2.69700148,2.535581621,2.847262721
499.6131742,2.698633882,2.535581621,2.847262721
501.5886011,2.700347658,2.535581621,2.847262721
502.2833269,2.700948762,2.535581621,2.847262721
500.9019162,2.699752693,2.535581621,2.847262721
502.7497859,2.701351894,2.535581621,2.847262721
504.0747123,2.702494911,2.535581621,2.847262721
505.5628791,2.703775178,2.535581621,2.847262721
506.8914969,2.704915006,2.535581621,2.847262721
508.687961,2.706451459,2.535581621,2.847262721
509.5022487,2.707146105,2.535581621,2.847262721
511.2039428,2.708594195,2.535581621,2.847262721
511.9867855,2.709258752,2.535581621,2.847262721
513.7094522,2.710717557,2.535581621,2.847262721
514.5750251,2.711448704,2.535581621,2.847262721
510.3004191,2.707825925,2.535581621,2.847262721
509.9071007,2.70749106,2.535581621,2.847262721
502.7092091,2.701316841,2.535581621,2.847262721
503.4166814,2.701927602,2.535581621,2.847262721
504.8661572,2.70317626,2.535581621,2.847262721
505.7096686,2.703901257,2.535581621,2.847262721
506.3143688,2.704420253,2.535581621,2.847262721
506.896374,2.704919185,2.535581621,2.847262721
503.9234394,2.70236456,2.535581621,2.847262721
504.9581252,2.703255365,2.535581621,2.847262721
504.9184921,2.703221277,2.535581621,2.847262721
505.6695033,2.703866762,2.535581621,2.847262721
506.8925754,2.70491593,2.535581621,2.847262721
508.4385736,2.706238492,2.535581621,2.847262721
510.0927151,2.707649121,2.535581621,2.847262721
511.9239054,2.70920541,2.535581621,2.847262721
513.5401761,2.710574426,2.535581621,2.847262721
514.0863613,2.711036082,2.535581621,2.847262721
508.1797101,2.706017321,2.535581621,2.847262721
508.7925051,2.706540705,2.535581621,2.847262721
509.6665539,2.707286135,2.535581621,2.847262721
510.6045706,2.708084698,2.535581621,2.847262721
511.0338627,2.708449679,2.535581621,2.847262721
508.2916181,2.706112948,2.535581621,2.847262721
508.4501382,2.70624837,2.535581621,2.847262721
508.3244696,2.706141016,2.535581621,2.847262721
509.1120885,2.706813409,2.535581621,2.847262721
510.5622479,2.708048699,2.535581621,2.847262721
511.5667092,2.708902275,2.535581621,2.847262721
511.9183459,2.709200694,2.535581621,2.847262721
512.1963931,2.709436516,2.535581621,2.847262721
510.390679,2.707902735,2.535581621,2.847262721
511.3191654,2.708692071,2.535581621,2.847262721
511.4259144,2.70878273,2.535581621,2.847262721
510.3029577,2.707828085,2.535581621,2.847262721
510.7757239,2.708230248,2.535581621,2.847262721
511.2948392,2.708671409,2.535581621,2.847262721
511.6409321,2.708965281,2.535581621,2.847262721
512.0008656,2.709270695,2.535581621,2.847262721
512.1785475,2.709421384,2.535581621,2.847262721
509.8697878,2.707459279,2.535581621,2.847262721
508.016284,2.705877633,2.535581621,2.847262721
508.5833179,2.706362111,2.535581621,2.847262721
504.3559476,2.702737147,2.535581621,2.847262721
496.9338397,2.696298572,2.535581621,2.847262721
496.0958327,2.695565579,2.535581621,2.847262721
491.616987,2.691626881,2.535581621,2.847262721
491.9683502,2.691937164,2.535581621,2.847262721
493.0328303,2.692875839,2.535581621,2.847262721
493.6905768,2.693454838,2.535581621,2.847262721
484.8793567,2.685633695,2.535581621,2.847262721
483.8086895,2.684673664,2.535581621,2.847262721
484.1670553,2.684995235,2.535581621,2.847262721
484.4791266,2.685275071,2.535581621,2.847262721
483.1690653,2.684099121,2.535581621,2.847262721
484.5285812,2.6853194,2.535581621,2.847262721
485.5502689,2.686234199,2.535581621,2.847262721
486.4553368,2.687042972,2.535581621,2.847262721
486.9079497,2.687446865,2.535581621,2.847262721
481.1726958,2.682300975,2.535581621,2.847262721
480.2720824,2.681487342,2.535581621,2.847262721
481.2665634,2.68238569,2.535581621,2.847262721
482.480202,2.683479497,2.535581621,2.847262721
483.8934478,2.684749742,2.535581621,2.847262721
484.8019336,2.685564343,2.535581621,2.847262721
486.4421299,2.687031181,2.535581621,2.847262721
486.9609717,2.687494155,2.535581621,2.847262721
488.568766,2.688925699,2.535581621,2.847262721
489.9697072,2.69016923,2.535581621,2.847262721
490.3827299,2.690535167,2.535581621,2.847262721
491.3502775,2.691391206,2.535581621,2.847262721
492.1806978,2.692124578,2.535581621,2.847262721
483.5467341,2.684438454,2.535581621,2.847262721
484.6939325,2.685467583,2.535581621,2.847262721
486.3785619,2.686974424,2.535581621,2.847262721
486.9312519,2.687467649,2.535581621,2.847262721
470.3334485,2.672405865,2.535581621,2.847262721
470.5540526,2.672609518,2.535581621,2.847262721
466.4381075,2.668794025,2.535581621,2.847262721
457.8133415,2.660688445,2.535581621,2.847262721
456.3783057,2.659324992,2.535581621,2.847262721
457.3377436,2.660237045,2.535581621,2.847262721
457.2393558,2.660143604,2.535581621,2.847262721
448.8573188,2.652108311,2.535581621,2.847262721
447.8557025,2.651138108,2.535581621,2.847262721
447.8635408,2.651145709,2.535581621,2.847262721
449.4498886,2.652681277,2.535581621,2.847262721
450.5381576,2.653731579,2.535581621,2.847262721
452.0618708,2.655197878,2.535581621,2.847262721
453.4245312,2.656505013,2.535581621,2.847262721
450.8332209,2.654015911,2.535581621,2.847262721
451.3202542,2.654484824,2.535581621,2.847262721
453.0136335,2.656111272,2.535581621,2.847262721
454.0964337,2.657148091,2.535581621,2.847262721
455.8249832,2.658798125,2.535581621,2.847262721
457.9352951,2.660804118,2.535581621,2.847262721
460.6603424,2.663380826,2.535581621,2.847262721
462.9637538,2.665546991,2.535581621,2.847262721
465.3992341,2.667825664,2.535581621,2.847262721
467.4311252,2.669717628,2.535581621,2.847262721
461.7301408,2.664388225,2.535581621,2.847262721
457.2250418,2.660130008,2.535581621,2.847262721
457.983528,2.660849858,2.535581621,2.847262721
459.7000125,2.662474516,2.535581621,2.847262721
457.2787878,2.660181056,2.535581621,2.847262721
457.4334744,2.660327943,2.535581621,2.847262721
459.1502324,2.661954808,2.535581621,2.847262721
461.018473,2.663718328,2.535581621,2.847262721
462.6608568,2.665262758,2.535581621,2.847262721
461.3636922,2.664043414,2.535581621,2.847262721
445.9199788,2.649256931,2.535581621,2.847262721
447.6682697,2.650956313,2.535581621,2.847262721
448.9397354,2.652188046,2.535581621,2.847262721
448.3870894,2.651653099,2.535581621,2.847262721
450.6422031,2.653831861,2.535581621,2.847262721
451.0420934,2.654217074,2.535581621,2.847262721
451.0882962,2.654261559,2.535581621,2.847262721
446.8741338,2.650185217,2.535581621,2.847262721
442.4984792,2.645911782,2.535581621,2.847262721
433.2807606,2.636769405,2.535581621,2.847262721
434.4262305,2.63791604,2.535581621,2.847262721
436.8291721,2.640311633,2.535581621,2.847262721
439.125611,2.642588767,2.535581621,2.847262721
441.1550411,2.644591246,2.535581621,2.847262721
442.8604516,2.646266899,2.535581621,2.847262721
444.7198056,2.648086471,2.535581621,2.847262721
446.9962838,2.650303913,2.535581621,2.847262721
448.4839037,2.651746861,2.535581621,2.847262721
450.3794435,2.65357856,2.535581621,2.847262721
441.2797646,2.644714013,2.535581621,2.847262721
429.8550252,2.633322008,2.535581621,2.847262721
427.8674404,2.631309239,2.535581621,2.847262721
429.0132627,2.632470718,2.535581621,2.847262721
431.0690499,2.634546842,2.535581621,2.847262721
433.5674201,2.63705664,2.535581621,2.847262721
436.2462421,2.639731699,2.535581621,2.847262721
439.2337866,2.642695739,2.535581621,2.847262721
441.602959,2.645031975,2.535581621,2.847262721
443.9633816,2.647347151,2.535581621,2.847262721
445.1918244,2.64854718,2.535581621,2.847262721
447.4644964,2.650758582,2.535581621,2.847262721
433.8199766,2.637309547,2.535581621,2.847262721
421.3598027,2.624653102,2.535581621,2.847262721
408.0265947,2.610688471,2.535581621,2.847262721
396.4617219,2.598201263,2.535581621,2.847262721
395.7085766,2.597375463,2.535581621,2.847262721
396.6634807,2.598422219,2.535581621,2.847262721
397.5601166,2.599402809,2.535581621,2.847262721
397.9243089,2.599800471,2.535581621,2.847262721
399.9744507,2.602032251,2.535581621,2.847262721
403.2418195,2.605565566,2.535581621,2.847262721
402.2327733,2.604477453,2.535581621,2.847262721
388.7340906,2.589652628,2.535581621,2.847262721
380.6469799,2.580522388,2.535581621,2.847262721
342.9042697,2.535172893,2.535581621,2.847262721
333.7987563,2.523484714,2.535581621,2.847262721
334.7050844,2.52466231,2.535581621,2.847262721
335.2289566,2.525341525,2.535581621,2.847262721
332.5798611,2.521895948,2.535581621,2.847262721
330.8907962,2.519684687,2.535581621,2.847262721
331.6619977,2.520695712,2.535581621,2.847262721
334.4053652,2.524273237,2.535581621,2.847262721
337.6487076,2.528465092,2.535581621,2.847262721
338.8500084,2.530007501,2.535581621,2.847262721
333.3574757,2.522910199,2.535581621,2.847262721
331.6121251,2.520630402,2.535581621,2.847262721
334.8705564,2.524876964,2.535581621,2.847262721
338.1442499,2.529102007,2.535581621,2.847262721
341.2079458,2.533019136,2.535581621,2.847262721
339.3814509,2.530688102,2.535581621,2.847262721
340.2913969,2.53185097,2.535581621,2.847262721
341.5936254,2.533509758,2.535581621,2.847262721
339.7669546,2.531181138,2.535581621,2.847262721
335.4197541,2.525588636,2.535581621,2.847262721
338.5730546,2.529652392,2.535581621,2.847262721
341.7630771,2.533725141,2.535581621,2.847262721
345.0890465,2.537931175,2.535581621,2.847262721
348.7946087,2.542569763,2.535581621,2.847262721
352.5893315,2.547269167,2.535581621,2.847262721
356.4921362,2.552049954,2.535581621,2.847262721
360.2014233,2.556545425,2.535581621,2.847262721
364.1168894,2.561240824,2.535581621,2.847262721
366.1547717,2.563664698,2.535581621,2.847262721
368.4705299,2.566402759,2.535581621,2.847262721
370.47424,2.568758016,2.535581621,2.847262721
369.3716558,2.567463566,2.535581621,2.847262721
372.2876863,2.570878672,2.535581621,2.847262721
373.7628343,2.572596114,2.535581621,2.847262721
376.6195403,2.575902849,2.535581621,2.847262721
376.7334397,2.576034171,2.535581621,2.847262721
378.5347294,2.578105731,2.535581621,2.847262721
375.6332975,2.574764083,2.535581621,2.847262721
377.4320885,2.57683882,2.535581621,2.847262721
381.4653828,2.581455133,2.535581621,2.847262721
385.3103853,2.585810715,2.535581621,2.847262721
386.176481,2.586785821,2.535581621,2.847262721
388.4038041,2.589283475,2.535581621,2.847262721
391.0476541,2.592229685,2.535581621,2.847262721
395.5765809,2.597230572,2.535581621,2.847262721
396.7646073,2.598532925,2.535581621,2.847262721
400.2588352,2.602340927,2.535581621,2.847262721
404.1989313,2.606595161,2.535581621,2.847262721
407.9531857,2.610610329,2.535581621,2.847262721
411.9343908,2.614828051,2.535581621,2.847262721
416.0497449,2.61914526,2.535581621,2.847262721
420.6986767,2.623971146,2.535581621,2.847262721
426.3056563,2.629721095,2.535581621,2.847262721
431.7485051,2.635230843,2.535581621,2.847262721
434.9222583,2.638411634,2.535581621,2.847262721
439.3069123,2.642768037,2.535581621,2.847262721
443.8218869,2.647208715,2.535581621,2.847262721
443.9511532,2.647335188,2.535581621,2.847262721
448.4466122,2.651710747,2.535581621,2.847262721
453.2128474,2.656302212,2.535581621,2.847262721
457.9587118,2.660826325,2.535581621,2.847262721
460.7136674,2.663431096,2.535581621,2.847262721
463.0741303,2.66565052,2.535581621,2.847262721
465.9374367,2.668327606,2.535581621,2.847262721
471.1309132,2.673141601,2.535581621,2.847262721
476.016776,2.677622259,2.535581621,2.847262721
482.0490125,2.683091198,2.535581621,2.847262721
488.1268755,2.68853272,2.535581621,2.847262721
490.434447,2.690580966,2.535581621,2.847262721
476.0644381,2.677665741,2.535581621,2.847262721
480.4509834,2.681649087,2.535581621,2.847262721
485.3654201,2.686068832,2.535581621,2.847262721
490.1924944,2.690366657,2.535581621,2.847262721
496.107701,2.695575969,2.535581621,2.847262721
501.802246,2.700532601,2.535581621,2.847262721
507.3755229,2.705329512,2.535581621,2.847262721
513.4155524,2.71046902,2.535581621,2.847262721
516.4958152,2.713066807,2.535581621,2.847262721
507.2029384,2.705181761,2.535581621,2.847262721
511.8438039,2.70913745,2.535581621,2.847262721
515.5309303,2.712254727,2.535581621,2.847262721
520.5614399,2.716471995,2.535581621,2.847262721
525.826146,2.720842177,2.535581621,2.847262721
531.5122145,2.725513249,2.535581621,2.847262721
537.5879273,2.730449507,2.535581621,2.847262721
543.1173179,2.734893651,2.535581621,2.847262721
548.526199,2.739197375,2.535581621,2.847262721
553.1205806,2.742819818,2.535581621,2.847262721
551.4078589,2.741472952,2.535581621,2.847262721
553.1309059,2.742827925,2.535581621,2.847262721
550.3693311,2.740654225,2.535581621,2.847262721
531.2125476,2.725268325,2.535581621,2.847262721
534.3166048,2.727798671,2.535581621,2.847262721
538.975517,2.731569038,2.535581621,2.847262721
538.9689425,2.73156374,2.535581621,2.847262721
543.4156696,2.735132157,2.535581621,2.847262721
547.6834339,2.738529605,2.535581621,2.847262721
552.2067226,2.742101689,2.535581621,2.847262721
557.214127,2.746022119,2.535581621,2.847262721
560.1870427,2.748333059,2.535581621,2.847262721
564.7711706,2.75187252,2.535581621,2.847262721
569.4303562,2.755440616,2.535581621,2.847262721
573.6391954,2.758638818,2.535581621,2.847262721
577.4239378,2.761494784,2.535581621,2.847262721
582.2556606,2.765113719,2.535581621,2.847262721
587.5064342,2.769012627,2.535581621,2.847262721
595.0325638,2.774540734,2.535581621,2.847262721
600.9168938,2.778814414,2.535581621,2.847262721
606.7204654,2.782988644,2.535581621,2.847262721
611.6267366,2.786486462,2.535581621,2.847262721
615.6934751,2.789364551,2.535581621,2.847262721
619.2443975,2.791862086,2.535581621,2.847262721
622.601068,2.794209861,2.535581621,2.847262721
613.7222908,2.787971897,2.535581621,2.847262721
615.2244836,2.78903361,2.535581621,2.847262721
617.7286659,2.790797755,2.535581621,2.847262721
621.8640782,2.793695471,2.535581621,2.847262721
626.7184873,2.797072506,2.535581621,2.847262721
631.1787874,2.800152395,2.535581621,2.847262721
634.4514188,2.802398373,2.535581621,2.847262721
637.7879358,2.8046763,2.535581621,2.847262721
642.1673623,2.807648229,2.535581621,2.847262721
643.3062587,2.808417777,2.535581621,2.847262721
643.059898,2.808251427,2.535581621,2.847262721
647.6798648,2.811360396,2.535581621,2.847262721
651.4343634,2.813870664,2.535581621,2.847262721
655.2906134,2.816433947,2.535581621,2.847262721
658.7128081,2.818696108,2.535581621,2.847262721
660.2580349,2.819713695,2.535581621,2.847262721
660.5679821,2.819917519,2.535581621,2.847262721
606.61593,2.782913811,2.535581621,2.847262721
573.9384874,2.758865349,2.535581621,2.847262721
559.5302213,2.747823549,2.535581621,2.847262721
540.6646871,2.732928005,2.535581621,2.847262721
543.636509,2.735308615,2.535581621,2.847262721
542.8416263,2.734673143,2.535581621,2.847262721
543.6145463,2.735291069,2.535581621,2.847262721
547.4738171,2.738363354,2.535581621,2.847262721
549.3829537,2.73987518,2.535581621,2.847262721
545.8022929,2.737035356,2.535581621,2.847262721
510.2251141,2.707761831,2.535581621,2.847262721
513.5606196,2.710591714,2.535581621,2.847262721
510.2777465,2.707806629,2.535581621,2.847262721
512.0890688,2.709345505,2.535581621,2.847262721
515.6746143,2.712375752,2.535581621,2.847262721
518.6750102,2.714895324,2.535581621,2.847262721
522.2943248,2.717915307,2.535581621,2.847262721
527.2364994,2.722005468,2.535581621,2.847262721
530.7873185,2.724920538,2.535581621,2.847262721
534.856843,2.728237557,2.535581621,2.847262721
526.6162073,2.721494221,2.535581621,2.847262721
507.2678888,2.705237371,2.535581621,2.847262721
510.42715,2.707933767,2.535581621,2.847262721
513.5440289,2.710577684,2.535581621,2.847262721
515.9565407,2.712613122,2.535581621,2.847262721
518.2064858,2.714502844,2.535581621,2.847262721
520.7641913,2.716641114,2.535581621,2.847262721
523.0201519,2.718518423,2.535581621,2.847262721
526.1951355,2.721146829,2.535581621,2.847262721
527.4087934,2.722147366,2.535581621,2.847262721
530.1805979,2.724423831,2.535581621,2.847262721
520.6735684,2.716565532,2.535581621,2.847262721
521.5679255,2.717310876,2.535581621,2.847262721
523.3196397,2.718767034,2.535581621,2.847262721
525.1150101,2.720254432,2.535581621,2.847262721
525.2827401,2.720393131,2.535581621,2.847262721
526.2933024,2.721227843,2.535581621,2.847262721
528.2898177,2.72287224,2.535581621,2.847262721
530.5892643,2.724758458,2.535581621,2.847262721
533.7289749,2.72732078,2.535581621,2.847262721
537.2806145,2.730201171,2.535581621,2.847262721
540.5134294,2.732806489,2.535581621,2.847262721
534.5582582,2.727995043,2.535581621,2.847262721
502.7028992,2.70131139,2.535581621,2.847262721
494.7017532,2.694343449,2.535581621,2.847262721
494.6592858,2.694306166,2.535581621,2.847262721
497.156303,2.69649295,2.535581621,2.847262721
499.4984054,2.698534106,2.535581621,2.847262721
501.8174026,2.700545718,2.535581621,2.847262721
504.2541133,2.70264945,2.535581621,2.847262721
507.1265419,2.705116341,2.535581621,2.847262721
509.9124283,2.707495597,2.535581621,2.847262721
511.8576407,2.709149191,2.535581621,2.847262721
513.4136193,2.710467385,2.535581621,2.847262721
515.2318214,2.712002678,2.535581621,2.847262721
517.2767007,2.713722917,2.535581621,2.847262721
518.8251597,2.715021028,2.535581621,2.847262721
520.5682667,2.71647769,2.535581621,2.847262721
522.0053013,2.717674914,2.535581621,2.847262721
524.0076614,2.719337637,2.535581621,2.847262721
525.8726209,2.72088056,2.535581621,2.847262721
528.1954462,2.722794653,2.535581621,2.847262721
529.8396073,2.72414442,2.535581621,2.847262721
530.7542453,2.724893477,2.535581621,2.847262721
531.8430612,2.725783497,2.535581621,2.847262721
533.7869235,2.72736793,2.535581621,2.847262721
536.2219936,2.729344623,2.535581621,2.847262721
537.9357438,2.730730402,2.535581621,2.847262721
540.2183743,2.732569352,2.535581621,2.847262721
542.139251,2.734110851,2.535581621,2.847262721
544.1362792,2.735707683,2.535581621,2.847262721
544.5337161,2.736024775,2.535581621,2.847262721
536.0871599,2.729235405,2.535581621,2.847262721
533.8204263,2.727395188,2.535581621,2.847262721
534.4137801,2.727877648,2.535581621,2.847262721
535.3617507,2.728647339,2.535581621,2.847262721
536.494882,2.729565583,2.535581621,2.847262721
535.908985,2.729091038,2.535581621,2.847262721
537.0723117,2.730032763,2.535581621,2.847262721
537.6083925,2.73046604,2.535581621,2.847262721
537.9163104,2.730714713,2.535581621,2.847262721
534.1757154,2.72768414,2.535581621,2.847262721
534.166753,2.727676854,2.535581621,2.847262721
534.303216,2.727787788,2.535581621,2.847262721
534.6238642,2.728048341,2.535581621,2.847262721
534.6225393,2.728047264,2.535581621,2.847262721
533.3913915,2.727046002,2.535581621,2.847262721
528.8013762,2.723292577,2.535581621,2.847262721
519.3002352,2.715418519,2.535581621,2.847262721
520.3229676,2.716272997,2.535581621,2.847262721
511.9455605,2.709223781,2.535581621,2.847262721
506.9779953,2.70498911,2.535581621,2.847262721
508.0210108,2.705881674,2.535581621,2.847262721
508.410512,2.706214522,2.535581621,2.847262721
496.8970667,2.696266433,2.535581621,2.847262721
497.696443,2.696964537,2.535581621,2.847262721
496.654496,2.696054371,2.535581621,2.847262721
492.7639466,2.692638925,2.535581621,2.847262721
492.2223643,2.692161342,2.535581621,2.847262721
492.2180918,2.692157572,2.535581621,2.847262721
492.1598038,2.692106141,2.535581621,2.847262721
493.453422,2.693246165,2.535581621,2.847262721
494.0074002,2.693733455,2.535581621,2.847262721
493.8402323,2.693586468,2.535581621,2.847262721
494.2820715,2.693974858,2.535581621,2.847262721
494.525026,2.694188274,2.535581621,2.847262721
494.5729856,2.694230391,2.535581621,2.847262721
494.7587704,2.694393502,2.535581621,2.847262721
495.9014435,2.695395372,2.535581621,2.847262721
496.8674872,2.696240579,2.535581621,2.847262721
497.9348385,2.697172513,2.535581621,2.847262721
498.3269434,2.697514369,2.535581621,2.847262721
498.915511,2.698027006,2.535581621,2.847262721
493.0448252,2.692886405,2.535581621,2.847262721
492.8463165,2.692711515,2.535581621,2.847262721
477.7587479,2.679208648,2.535581621,2.847262721
460.5951093,2.663319322,2.535581621,2.847262721
460.5042136,2.663233608,2.535581621,2.847262721
461.7333013,2.664391198,2.535581621,2.847262721
462.2302683,2.664858381,2.535581621,2.847262721
462.958971,2.665542504,2.535581621,2.847262721
462.5555279,2.665163876,2.535581621,2.847262721
462.7152842,2.665313845,2.535581621,2.847262721
463.1712578,2.665741601,2.535581621,2.847262721
463.6746505,2.666213353,2.535581621,2.847262721
460.5526055,2.663279244,2.535581621,2.847262721
452.6206022,2.655734318,2.535581621,2.847262721
441.7278517,2.645154783,2.535581621,2.847262721
440.3345821,2.643782795,2.535581621,2.847262721
441.3021298,2.644736023,2.535581621,2.847262721
442.2744625,2.645691863,2.535581621,2.847262721
443.4528282,2.646847429,2.535581621,2.847262721
444.5993386,2.647968812,2.535581621,2.847262721
445.5063206,2.64885387,2.535581621,2.847262721
446.7416973,2.65005649,2.535581621,2.847262721
447.5901643,2.650880534,2.535581621,2.847262721
448.7552684,2.65200956,2.535581621,2.847262721
449.271786,2.652509146,2.535581621,2.847262721
449.866487,2.653083641,2.535581621,2.847262721
451.0023335,2.654178789,2.535581621,2.847262721
451.5556281,2.65471126,2.535581621,2.847262721
443.212555,2.646612054,2.535581621,2.847262721
442.3298955,2.645746293,2.535581621,2.847262721
436.7848619,2.640267578,2.535581621,2.847262721
437.6550407,2.641131935,2.535581621,2.847262721
438.645365,2.642113545,2.535581621,2.847262721
439.4845352,2.642943598,2.535581621,2.847262721
440.6459479,2.644089781,2.535581621,2.847262721
441.8658755,2.645290463,2.535581621,2.847262721
442.7610998,2.646169457,2.535581621,2.847262721
444.1229399,2.647503206,2.535581621,2.847262721
438.7747431,2.642241621,2.535581621,2.847262721
429.3680061,2.63282968,2.535581621,2.847262721
416.5116414,2.619627144,2.535581621,2.847262721
409.898461,2.612676288,2.535581621,2.847262721
406.7863864,2.60936641,2.535581621,2.847262721
406.6081009,2.609176027,2.535581621,2.847262721
407.3249096,2.60994097,2.535581621,2.847262721
408.2745459,2.610952304,2.535581621,2.847262721
407.3129963,2.609928268,2.535581621,2.847262721
407.9291768,2.610584769,2.535581621,2.847262721
408.7252728,2.611431492,2.535581621,2.847262721
407.4508089,2.610075184,2.535581621,2.847262721
408.7593292,2.611467678,2.535581621,2.847262721
410.3062844,2.613108169,2.535581621,2.847262721
411.2067042,2.614060187,2.535581621,2.847262721
412.5135659,2.615438235,2.535581621,2.847262721
414.1659301,2.61717437,2.535581621,2.847262721
416.534419,2.619650894,2.535581621,2.847262721
419.0418126,2.62225736,2.535581621,2.847262721
405.5327299,2.608025911,2.535581621,2.847262721
395.9143027,2.597601191,2.535581621,2.847262721
396.9872318,2.598776539,2.535581621,2.847262721
398.0327083,2.599918762,2.535581621,2.847262721
399.2698623,2.60126653,2.535581621,2.847262721
400.8053332,2.602933492,2.535581621,2.847262721
402.3431284,2.604596588,2.535581621,2.847262721
404.4744129,2.606891053,2.535581621,2.847262721
406.3899577,2.608942968,2.535581621,2.847262721
407.943479,2.610599995,2.535581621,2.847262721
408.6035273,2.611302111,2.535581621,2.847262721
410.7098779,2.613535148,2.535581621,2.847262721
413.2589702,2.616222289,2.535581621,2.847262721
415.6768139,2.618755801,2.535581621,2.847262721
417.9576671,2.621132296,2.535581621,2.847262721
420.6154495,2.623885221,2.535581621,2.847262721
421.6575032,2.624959833,2.535581621,2.847262721
424.1494477,2.627518906,2.535581621,2.847262721
426.6424859,2.630064101,2.535581621,2.847262721
426.0943548,2.62950578,2.535581621,2.847262721
423.5113318,2.626865035,2.535581621,2.847262721
415.7730721,2.618856358,2.535581621,2.847262721
402.3695386,2.604625095,2.535581621,2.847262721
400.5883824,2.60269835,2.535581621,2.847262721
401.1634212,2.603321326,2.535581621,2.847262721
402.2590728,2.604505848,2.535581621,2.847262721
399.7488475,2.60178722,2.535581621,2.847262721
399.0373453,2.601013543,2.535581621,2.847262721
400.7348261,2.602857087,2.535581621,2.847262721
398.0041203,2.599887568,2.535581621,2.847262721
398.8772884,2.600839309,2.535581621,2.847262721
399.913817,2.601966409,2.535581621,2.847262721
397.628214,2.599477192,2.535581621,2.847262721
398.2483571,2.600153993,2.535581621,2.847262721
400.2253672,2.602304612,2.535581621,2.847262721
401.4967652,2.603682051,2.535581621,2.847262721
403.553949,2.605901601,2.535581621,2.847262721
406.0483544,2.608577755,2.535581621,2.847262721
408.6086973,2.611307606,2.535581621,2.847262721
411.0210724,2.613864088,2.535581621,2.847262721
