Approach,Overall_A2k,Mean_A2k,Overall_calib,Wet_calib,Mid_calib,Dry_calib,Overall_valid,Wet_valid,Mid_valid,Dry_valid
"(""NnpKGE"", ""mean_NmKGE"")",77.7954639996908,19.38857367118141,19.298829671688495,8.652834189153527,35.126968654480415,14.385918169910282,64.20690456160408,10.385523318271758,78.07872970622141,124.6369136145824
"(""NnpKGE"", ""NnpKGE"")",37.39679966587698,24.11113782442533,26.531052108836516,6.238003220180969,52.38069696452315,13.714713288571877,68.0045233808642,4.872332190159144,73.1618640204453,64.20417094828778
"(""NnpKGE"", ""split_NNSE"")",18.368357276729874,48.045117525789486,30.933784915422763,4.664650195284092,57.77625721293402,81.69444516915034,6.748198755080258,2.888064605726598,5.085526730065967,104.55169259439931
"(""NnpKGE"", ""split_NmKGE"")",196.33373362961632,43.6288472515212,32.21783491431132,13.234670259452939,41.82087692919362,75.83099456591704,275.2133426184799,15.238126348202988,237.14230213894064,462.18610914312137
"(""NnpKGE"", ""split_mean_NmKGE"")",84.17857566752305,32.270420388756264,40.31087602562479,4.180261250762716,79.3265286438907,13.30447127161538,52.080287317082536,2.6665598346938353,39.66388165976653,72.75032431467349
"(""NnpKGE"", ""split_NnpKGE"")",44.588453385877344,24.229788451448144,12.988056177585221,8.935707139736982,25.769734850513817,37.98392336409364,34.597721708744395,3.69655567285817,24.55424405689461,63.561668233974196
"(""split_NNSE"", ""NNSE"")",1149.6986862254173,199.8729610908815,421.30875629676564,8.133937711403103,566.6136097435688,24.871335817672666,631.6364657239133,7.2544120290196785,657.758529989602,174.53431619534481
"(""split_NNSE"", ""NmKGE"")",27.899163947429276,22.123952915066383,16.357837494400055,4.573524290759383,29.69088479027109,32.10744966416867,21.92707418170554,6.074313899988061,18.406461750095623,146.65903737428528
"(""split_NNSE"", ""mean_NmKGE"")",75.61910634089216,27.551463277963137,17.372919572388508,2.0851146363927606,29.973672801319445,50.595602396177206,63.718067574149785,9.462172337147878,78.63097165552236,137.9500387022172
"(""split_NNSE"", ""NnpKGE"")",32.41708922480296,14.916706409000469,14.713564739817176,7.373967863652948,19.74842574357881,17.627725619769652,27.33301587135167,6.0009602397639545,12.423984961868838,152.17013910296996
